Species,Plate,Point ,Area,Temp
X. grosmanniae,114,11,Fungi,37.7
X. grosmanniae,114,12,Fungi,37.6
X. grosmanniae,114,13,Fungi,37.3
X. grosmanniae,114,14,Fungi,34.8
X. grosmanniae,114,15,Fungi,40.7
X. grosmanniae,115,1,Agar,41.7
X. grosmanniae,115,2,Agar,41.8
X. grosmanniae,115,3,Agar,41.8
X. grosmanniae,115,4,Agar,41
X. grosmanniae,115,5,Agar,41
X. grosmanniae,115,6,Agar,40.9
X. grosmanniae,115,7,Agar,41.3
X. grosmanniae,115,8,Agar,41.3
X. grosmanniae,115,9,Agar,41.5
X. grosmanniae,115,10,Agar,41.6
X. grosmanniae,115,11,Agar,41.3
X. grosmanniae,115,12,Agar,41.5
X. grosmanniae,115,13,Agar,41.5
X. grosmanniae,115,14,Agar,42.4
X. grosmanniae,115,15,Agar,41.7
X. grosmanniae,115,1,Fungi,37.4
X. grosmanniae,115,2,Fungi,40.8
X. grosmanniae,115,3,Fungi,36.5
X. grosmanniae,115,4,Fungi,39.2
X. grosmanniae,115,5,Fungi,38.1
X. grosmanniae,115,6,Fungi,38.4
X. grosmanniae,115,7,Fungi,40.6
X. grosmanniae,115,8,Fungi,35.8
X. grosmanniae,115,9,Fungi,35.4
X. grosmanniae,115,10,Fungi,37.6
X. grosmanniae,115,11,Fungi,36.6
X. grosmanniae,115,12,Fungi,37.9
X. grosmanniae,115,13,Fungi,39.6
X. grosmanniae,115,14,Fungi,39.3
X. grosmanniae,115,15,Fungi,37.1
X. grosmanniae,116,1,Agar,40.2
X. grosmanniae,116,2,Agar,40.1
X. grosmanniae,116,3,Agar,41.3
X. grosmanniae,116,4,Agar,41.1
X. grosmanniae,116,5,Agar,41.4
X. grosmanniae,116,6,Agar,41.6
X. grosmanniae,116,7,Agar,41.4
X. grosmanniae,116,8,Agar,41.3
X. grosmanniae,116,9,Agar,41.4
X. grosmanniae,116,10,Agar,41
X. grosmanniae,116,11,Agar,41
X. grosmanniae,116,12,Agar,40.2
X. grosmanniae,116,13,Agar,40.1
X. grosmanniae,116,14,Agar,40.2
X. grosmanniae,116,15,Agar,39.9
X. grosmanniae,116,1,Fungi,39.1
X. grosmanniae,116,2,Fungi,38.6
X. grosmanniae,116,3,Fungi,39.8
X. grosmanniae,116,4,Fungi,37.7
X. grosmanniae,116,5,Fungi,37.5
X. grosmanniae,116,6,Fungi,35.2
X. grosmanniae,116,7,Fungi,39.7
X. grosmanniae,116,8,Fungi,36.9
X. grosmanniae,116,9,Fungi,39.5
X. grosmanniae,116,10,Fungi,39.4
X. grosmanniae,116,11,Fungi,35.9
X. grosmanniae,116,12,Fungi,35.7
X. grosmanniae,116,13,Fungi,36.1
X. grosmanniae,116,14,Fungi,35.6
X. grosmanniae,116,15,Fungi,35.3
X. grosmanniae,117,1,Agar,40.8
X. grosmanniae,117,2,Agar,40.8
X. grosmanniae,117,3,Agar,41
X. grosmanniae,117,4,Agar,41
X. grosmanniae,117,5,Agar,41.4
X. grosmanniae,117,6,Agar,41
X. grosmanniae,117,7,Agar,40.5
X. grosmanniae,117,8,Agar,40.5
X. grosmanniae,117,9,Agar,41
X. grosmanniae,117,10,Agar,41.1
X. grosmanniae,117,11,Agar,40.7
X. grosmanniae,117,12,Agar,40.7
X. grosmanniae,117,13,Agar,41.1
X. grosmanniae,117,14,Agar,40.9
X. grosmanniae,117,15,Agar,41
X. grosmanniae,117,1,Fungi,40.6
X. grosmanniae,117,2,Fungi,39.3
X. grosmanniae,117,3,Fungi,40.5
X. grosmanniae,117,4,Fungi,39.9
X. grosmanniae,117,5,Fungi,39.9
X. grosmanniae,117,6,Fungi,35.3
X. grosmanniae,117,7,Fungi,35.8
X. grosmanniae,117,8,Fungi,36
X. grosmanniae,117,9,Fungi,36
X. grosmanniae,117,10,Fungi,35.8
X. grosmanniae,117,11,Fungi,38.7
X. grosmanniae,117,12,Fungi,36.1
X. grosmanniae,117,13,Fungi,36.1
X. grosmanniae,117,14,Fungi,39.8
X. grosmanniae,117,15,Fungi,36.6
X. grosmanniae,118,1,Agar,42
X. grosmanniae,118,2,Agar,42.4
X. grosmanniae,118,3,Agar,42.3
X. grosmanniae,118,4,Agar,42.5
X. grosmanniae,118,5,Agar,42.9
X. grosmanniae,118,6,Agar,41.8
X. grosmanniae,118,7,Agar,41.6
X. grosmanniae,118,8,Agar,41.7
X. grosmanniae,118,9,Agar,40.7
X. grosmanniae,118,10,Agar,41.8
X. grosmanniae,118,11,Agar,41.6
X. grosmanniae,118,12,Agar,41.5
X. grosmanniae,118,13,Agar,41.7
X. grosmanniae,118,14,Agar,41.7
X. grosmanniae,118,15,Agar,41.9
X. grosmanniae,118,1,Fungi,40.1
X. grosmanniae,118,2,Fungi,41
X. grosmanniae,118,3,Fungi,40.9
X. grosmanniae,118,4,Fungi,39.2
X. grosmanniae,118,5,Fungi,40.8
X. grosmanniae,118,6,Fungi,36.8
X. grosmanniae,118,7,Fungi,36.3
X. grosmanniae,118,8,Fungi,39.8
X. grosmanniae,118,9,Fungi,40
X. grosmanniae,118,10,Fungi,40.6
X. grosmanniae,118,11,Fungi,39.4
X. grosmanniae,118,12,Fungi,34.9
X. grosmanniae,118,13,Fungi,33.9
X. grosmanniae,118,14,Fungi,38.3
X. grosmanniae,118,15,Fungi,36.6
X. grosmanniae,119,1,Agar,42.3
X. grosmanniae,119,2,Agar,42.3
X. grosmanniae,119,3,Agar,42.2
X. grosmanniae,119,4,Agar,42
X. grosmanniae,119,5,Agar,41.8
X. grosmanniae,119,6,Agar,41.9
X. grosmanniae,119,7,Agar,42.1
X. grosmanniae,119,8,Agar,42.3
X. grosmanniae,119,9,Agar,41.8
X. grosmanniae,119,10,Agar,42.1
X. grosmanniae,119,11,Agar,41.8
X. grosmanniae,119,12,Agar,41.9
X. grosmanniae,119,13,Agar,42.3
X. grosmanniae,119,14,Agar,41.9
X. grosmanniae,119,15,Agar,42.4
X. grosmanniae,119,1,Fungi,40.6
X. grosmanniae,119,2,Fungi,36.7
X. grosmanniae,119,3,Fungi,38
X. grosmanniae,119,4,Fungi,37.6
X. grosmanniae,119,5,Fungi,38.2
X. grosmanniae,119,6,Fungi,35.7
X. grosmanniae,119,7,Fungi,36
X. grosmanniae,119,8,Fungi,41
X. grosmanniae,119,9,Fungi,40.8
X. grosmanniae,119,10,Fungi,39.6
X. grosmanniae,119,11,Fungi,39.7
X. grosmanniae,119,12,Fungi,37.9
X. grosmanniae,119,13,Fungi,40.4
X. grosmanniae,119,14,Fungi,40.9
X. grosmanniae,119,15,Fungi,38.2
X. grosmanniae,120,1,Agar,41.4
X. grosmanniae,120,2,Agar,41.7
X. grosmanniae,120,3,Agar,42
X. grosmanniae,120,4,Agar,42
X. grosmanniae,120,5,Agar,41.6
X. grosmanniae,120,6,Agar,41.7
X. grosmanniae,120,7,Agar,41.3
X. grosmanniae,120,8,Agar,41.5
X. grosmanniae,120,9,Agar,41.6
X. grosmanniae,120,10,Agar,42.1
X. grosmanniae,120,11,Agar,42
X. grosmanniae,120,12,Agar,41.9
X. grosmanniae,120,13,Agar,41.9
X. grosmanniae,120,14,Agar,41.8
X. grosmanniae,120,15,Agar,42.1
X. grosmanniae,120,1,Fungi,40.8
X. grosmanniae,120,2,Fungi,39.8
X. grosmanniae,120,3,Fungi,40.7
X. grosmanniae,120,4,Fungi,38.9
X. grosmanniae,120,5,Fungi,36.2
X. grosmanniae,120,6,Fungi,36.9
X. grosmanniae,120,7,Fungi,36.6
X. grosmanniae,120,8,Fungi,34.3
X. grosmanniae,120,9,Fungi,36.2
X. grosmanniae,120,10,Fungi,36.8
X. grosmanniae,120,11,Fungi,37.6
X. grosmanniae,120,12,Fungi,37
X. grosmanniae,120,13,Fungi,37.2
X. grosmanniae,120,14,Fungi,37.3
X. grosmanniae,120,15,Fungi,37.1
X. grosmanniae,121,1,Agar,41.1
X. grosmanniae,121,2,Agar,41.1
X. grosmanniae,121,3,Agar,41.5
X. grosmanniae,121,4,Agar,41.5
X. grosmanniae,121,5,Agar,41.4
X. grosmanniae,121,6,Agar,41.3
X. grosmanniae,121,7,Agar,41.5
X. grosmanniae,121,8,Agar,41.1
X. grosmanniae,121,9,Agar,41.8
X. grosmanniae,121,10,Agar,41.8
X. grosmanniae,121,11,Agar,41.8
X. grosmanniae,121,12,Agar,41.4
X. grosmanniae,121,13,Agar,41.2
X. grosmanniae,121,14,Agar,40.8
X. grosmanniae,121,15,Agar,40.9
X. grosmanniae,121,1,Fungi,36.8
X. grosmanniae,121,2,Fungi,38.8
X. grosmanniae,121,3,Fungi,38.8
X. grosmanniae,121,4,Fungi,39.9
X. grosmanniae,121,5,Fungi,39.6
X. grosmanniae,121,6,Fungi,36.9
X. grosmanniae,121,7,Fungi,37.7
X. grosmanniae,121,8,Fungi,36.4
X. grosmanniae,121,9,Fungi,34.4
X. grosmanniae,121,10,Fungi,35.4
X. grosmanniae,121,11,Fungi,39
X. grosmanniae,121,12,Fungi,37.7
X. grosmanniae,121,13,Fungi,35.8
X. grosmanniae,121,14,Fungi,35.8
X. grosmanniae,121,15,Fungi,35.4
X. grosmanniae,122,1,Agar,42
X. grosmanniae,122,2,Agar,41.9
X. grosmanniae,122,3,Agar,41.9
X. grosmanniae,122,4,Agar,41.5
X. grosmanniae,122,5,Agar,41.7
X. grosmanniae,122,6,Agar,42
X. grosmanniae,122,7,Agar,41.8
X. grosmanniae,122,8,Agar,41.7
X. grosmanniae,122,9,Agar,41.6
X. grosmanniae,122,10,Agar,41.7
X. grosmanniae,122,11,Agar,41.8
X. grosmanniae,122,12,Agar,42.1
X. grosmanniae,122,13,Agar,41.6
X. grosmanniae,122,14,Agar,41.7
X. grosmanniae,122,15,Agar,41.4
X. grosmanniae,122,1,Fungi,38.9
X. grosmanniae,122,2,Fungi,38.7
X. grosmanniae,122,3,Fungi,40.5
X. grosmanniae,122,4,Fungi,40.5
X. grosmanniae,122,5,Fungi,39.6
X. grosmanniae,122,6,Fungi,35.2
X. grosmanniae,122,7,Fungi,35.5
X. grosmanniae,122,8,Fungi,36.6
X. grosmanniae,122,9,Fungi,35.7
X. grosmanniae,122,10,Fungi,38.7
X. grosmanniae,122,11,Fungi,41.1
X. grosmanniae,122,12,Fungi,35.9
X. grosmanniae,122,13,Fungi,36
X. grosmanniae,122,14,Fungi,37.7
X. grosmanniae,122,15,Fungi,35.2
X. grosmanniae,123,1,Agar,41.5
X. grosmanniae,123,2,Agar,41.6
X. grosmanniae,123,3,Agar,40.7
X. grosmanniae,123,4,Agar,41.9
X. grosmanniae,123,5,Agar,41.9
X. grosmanniae,123,6,Agar,41.8
X. grosmanniae,123,7,Agar,41.5
X. grosmanniae,123,8,Agar,41.6
X. grosmanniae,123,9,Agar,41.8
X. grosmanniae,123,10,Agar,41.9
X. grosmanniae,123,11,Agar,42
X. grosmanniae,123,12,Agar,42.1
X. grosmanniae,123,13,Agar,42.1
X. grosmanniae,123,14,Agar,41.8
X. grosmanniae,123,15,Agar,42
X. grosmanniae,123,1,Fungi,40.8
X. grosmanniae,123,2,Fungi,37.3
X. grosmanniae,123,3,Fungi,36
X. grosmanniae,123,4,Fungi,40.7
X. grosmanniae,123,5,Fungi,36
X. grosmanniae,123,6,Fungi,39.3
X. grosmanniae,123,7,Fungi,36.1
X. grosmanniae,123,8,Fungi,37
X. grosmanniae,123,9,Fungi,38
X. grosmanniae,123,10,Fungi,38.3
X. grosmanniae,123,11,Fungi,37.8
X. grosmanniae,123,12,Fungi,36
X. grosmanniae,123,13,Fungi,35.9
X. grosmanniae,123,14,Fungi,40
X. grosmanniae,123,15,Fungi,37.1
X. grosmanniae,124,1,Agar,41.9
X. grosmanniae,124,2,Agar,41.7
X. grosmanniae,124,3,Agar,42
X. grosmanniae,124,4,Agar,42
X. grosmanniae,124,5,Agar,42
X. grosmanniae,124,6,Agar,40.9
X. grosmanniae,124,7,Agar,41.8
X. grosmanniae,124,8,Agar,41.5
X. grosmanniae,124,9,Agar,41.1
X. grosmanniae,124,10,Agar,41.1
X. grosmanniae,124,11,Agar,41.4
X. grosmanniae,124,12,Agar,41.3
X. grosmanniae,124,13,Agar,42.1
X. grosmanniae,124,14,Agar,41.7
X. grosmanniae,124,15,Agar,41.9
X. grosmanniae,124,1,Fungi,40.3
X. grosmanniae,124,2,Fungi,39.9
X. grosmanniae,124,3,Fungi,39.8
X. grosmanniae,124,4,Fungi,38.5
X. grosmanniae,124,5,Fungi,35.6
X. grosmanniae,124,6,Fungi,36.9
X. grosmanniae,124,7,Fungi,34.1
X. grosmanniae,124,8,Fungi,37.3
X. grosmanniae,124,9,Fungi,36.3
X. grosmanniae,124,10,Fungi,35.4
X. grosmanniae,124,11,Fungi,36.8
X. grosmanniae,124,12,Fungi,37.3
X. grosmanniae,124,13,Fungi,38.2
X. grosmanniae,124,14,Fungi,34.5
X. grosmanniae,124,15,Fungi,34.7
X. grosmanniae,125,1,Agar,41.8
X. grosmanniae,125,2,Agar,41.9
X. grosmanniae,125,3,Agar,42
X. grosmanniae,125,4,Agar,42.6
X. grosmanniae,125,5,Agar,42.5
X. grosmanniae,125,6,Agar,42.4
X. grosmanniae,125,7,Agar,42.6
X. grosmanniae,125,8,Agar,42.6
X. grosmanniae,125,9,Agar,42.2
X. grosmanniae,125,10,Agar,42.2
X. grosmanniae,125,11,Agar,42.6
X. grosmanniae,125,12,Agar,42
X. grosmanniae,125,13,Agar,42
X. grosmanniae,125,14,Agar,42
X. grosmanniae,125,15,Agar,42.1
X. grosmanniae,125,1,Fungi,41
X. grosmanniae,125,2,Fungi,39.8
X. grosmanniae,125,3,Fungi,40.3
X. grosmanniae,125,4,Fungi,37.1
X. grosmanniae,125,5,Fungi,39.9
X. grosmanniae,125,6,Fungi,36.8
X. grosmanniae,125,7,Fungi,37.8
X. grosmanniae,125,8,Fungi,40.2
X. grosmanniae,125,9,Fungi,39.5
X. grosmanniae,125,10,Fungi,37.1
X. grosmanniae,125,11,Fungi,36.7
X. grosmanniae,125,12,Fungi,38.7
X. grosmanniae,125,13,Fungi,41.7
X. grosmanniae,125,14,Fungi,35.2
X. grosmanniae,125,15,Fungi,36.9
X. grosmanniae,126,1,Agar,42.3
X. grosmanniae,126,2,Agar,41.9
X. grosmanniae,126,3,Agar,41.8
X. grosmanniae,126,4,Agar,41.2
X. grosmanniae,126,5,Agar,41.6
X. grosmanniae,126,6,Agar,41.6
X. grosmanniae,126,7,Agar,41.4
X. grosmanniae,126,8,Agar,41.6
X. grosmanniae,126,9,Agar,41.8
X. grosmanniae,126,10,Agar,42
X. grosmanniae,126,11,Agar,41.9
X. grosmanniae,126,12,Agar,42.1
X. grosmanniae,126,13,Agar,42
X. grosmanniae,126,14,Agar,42
X. grosmanniae,126,15,Agar,41.5
X. grosmanniae,126,1,Fungi,40.1
X. grosmanniae,126,2,Fungi,39.8
X. grosmanniae,126,3,Fungi,39.2
X. grosmanniae,126,4,Fungi,39.2
X. grosmanniae,126,5,Fungi,39
X. grosmanniae,126,6,Fungi,38.7
X. grosmanniae,126,7,Fungi,38.6
X. grosmanniae,126,8,Fungi,39.4
X. grosmanniae,126,9,Fungi,39
X. grosmanniae,126,10,Fungi,39
X. grosmanniae,126,11,Fungi,40.9
X. grosmanniae,126,12,Fungi,40
X. grosmanniae,126,13,Fungi,40.6
X. grosmanniae,126,14,Fungi,37.7
X. grosmanniae,126,15,Fungi,38
X. grosmanniae,127,1,Agar,42
X. grosmanniae,127,2,Agar,42
X. grosmanniae,127,3,Agar,41.5
X. grosmanniae,127,4,Agar,41.9
X. grosmanniae,127,5,Agar,42
X. grosmanniae,127,6,Agar,41.9
X. grosmanniae,127,7,Agar,41.8
X. grosmanniae,127,8,Agar,41.7
X. grosmanniae,127,9,Agar,41.5
X. grosmanniae,127,10,Agar,42.1
X. grosmanniae,127,11,Agar,42.2
X. grosmanniae,127,12,Agar,41.9
X. grosmanniae,127,13,Agar,41.7
X. grosmanniae,127,14,Agar,42.1
X. grosmanniae,127,15,Agar,42.6
X. grosmanniae,127,1,Fungi,40.4
X. grosmanniae,127,2,Fungi,40.4
X. grosmanniae,127,3,Fungi,40.1
X. grosmanniae,127,4,Fungi,40.6
X. grosmanniae,127,5,Fungi,40.7
X. grosmanniae,127,6,Fungi,38.5
X. grosmanniae,127,7,Fungi,39.3
X. grosmanniae,127,8,Fungi,40.1
X. grosmanniae,127,9,Fungi,38.6
X. grosmanniae,127,10,Fungi,39.3
X. grosmanniae,127,11,Fungi,38.1
X. grosmanniae,127,12,Fungi,38.2
X. grosmanniae,127,13,Fungi,38.5
X. grosmanniae,127,14,Fungi,38.8
X. grosmanniae,127,15,Fungi,39.6
X. grosmanniae,128,1,Agar,42
X. grosmanniae,128,2,Agar,41.4
X. grosmanniae,128,3,Agar,41.6
X. grosmanniae,128,4,Agar,41.7
X. grosmanniae,128,5,Agar,41.9
X. grosmanniae,128,6,Agar,41.5
X. grosmanniae,128,7,Agar,41.6
X. grosmanniae,128,8,Agar,41.4
X. grosmanniae,128,9,Agar,41.6
X. grosmanniae,128,10,Agar,41.7
X. grosmanniae,128,11,Agar,41.8
X. grosmanniae,128,12,Agar,41.5
X. grosmanniae,128,13,Agar,41.7
X. grosmanniae,128,14,Agar,41.5
X. grosmanniae,128,15,Agar,41.1
X. grosmanniae,128,1,Fungi,40.6
X. grosmanniae,128,2,Fungi,40.4
X. grosmanniae,128,3,Fungi,39.6
X. grosmanniae,128,4,Fungi,39
X. grosmanniae,128,5,Fungi,40.6
X. grosmanniae,128,6,Fungi,39.3
X. grosmanniae,128,7,Fungi,39.2
X. grosmanniae,128,8,Fungi,40.6
X. grosmanniae,128,9,Fungi,38.9
X. grosmanniae,128,10,Fungi,38.6
X. grosmanniae,128,11,Fungi,39.7
X. grosmanniae,128,12,Fungi,38.8
X. grosmanniae,128,13,Fungi,38.1
X. grosmanniae,128,14,Fungi,40.1
X. grosmanniae,128,15,Fungi,38.6
X. grosmanniae,129,1,Agar,41.9
X. grosmanniae,129,2,Agar,41.9
X. grosmanniae,129,3,Agar,42
X. grosmanniae,129,4,Agar,41.7
X. grosmanniae,129,5,Agar,41.7
X. grosmanniae,129,6,Agar,41.8
X. grosmanniae,129,7,Agar,41.9
X. grosmanniae,129,8,Agar,41.9
X. grosmanniae,129,9,Agar,41.5
X. grosmanniae,129,10,Agar,40.9
X. grosmanniae,129,11,Agar,41.7
X. grosmanniae,129,12,Agar,41.8
X. grosmanniae,129,13,Agar,41.7
X. grosmanniae,129,14,Agar,42.2
X. grosmanniae,129,15,Agar,42
X. grosmanniae,129,1,Fungi,38
X. grosmanniae,129,2,Fungi,38.5
X. grosmanniae,129,3,Fungi,38.5
X. grosmanniae,129,4,Fungi,39.1
X. grosmanniae,129,5,Fungi,39
X. grosmanniae,129,6,Fungi,39
X. grosmanniae,129,7,Fungi,38.4
X. grosmanniae,129,8,Fungi,38.2
X. grosmanniae,129,9,Fungi,37.8
X. grosmanniae,129,10,Fungi,40.7
X. grosmanniae,129,11,Fungi,39.8
X. grosmanniae,129,12,Fungi,40.2
X. grosmanniae,129,13,Fungi,38.9
X. grosmanniae,129,14,Fungi,38
X. grosmanniae,129,15,Fungi,37.4
X. grosmanniae,130,1,Agar,42.5
X. grosmanniae,130,2,Agar,42.1
X. grosmanniae,130,3,Agar,42.1
X. grosmanniae,130,4,Agar,42.1
X. grosmanniae,130,5,Agar,42.2
X. grosmanniae,130,6,Agar,42.5
X. grosmanniae,130,7,Agar,41.8
X. grosmanniae,130,8,Agar,41.7
X. grosmanniae,130,9,Agar,41.7
X. grosmanniae,130,10,Agar,42.1
X. grosmanniae,130,11,Agar,41.5
X. grosmanniae,130,12,Agar,41.4
X. grosmanniae,130,13,Agar,41.9
X. grosmanniae,130,14,Agar,41.7
X. grosmanniae,130,15,Agar,41.7
X. grosmanniae,130,1,Fungi,40.3
X. grosmanniae,130,2,Fungi,40.4
X. grosmanniae,130,3,Fungi,40.3
X. grosmanniae,130,4,Fungi,39.3
X. grosmanniae,130,5,Fungi,38.3
X. grosmanniae,130,6,Fungi,39.9
X. grosmanniae,130,7,Fungi,40.4
X. grosmanniae,130,8,Fungi,38
X. grosmanniae,130,9,Fungi,37
X. grosmanniae,130,10,Fungi,37.9
X. grosmanniae,130,11,Fungi,37.7
X. grosmanniae,130,12,Fungi,40.8
X. grosmanniae,130,13,Fungi,40.1
X. grosmanniae,130,14,Fungi,37.7
X. grosmanniae,130,15,Fungi,38.8
X. grosmanniae,131,1,Agar,41.9
X. grosmanniae,131,2,Agar,41.7
X. grosmanniae,131,3,Agar,41.6
X. grosmanniae,131,4,Agar,42.3
X. grosmanniae,131,5,Agar,42
X. grosmanniae,131,6,Agar,42.1
X. grosmanniae,131,7,Agar,42.1
X. grosmanniae,131,8,Agar,41.9
X. grosmanniae,131,9,Agar,42.2
X. grosmanniae,131,10,Agar,42
X. grosmanniae,131,11,Agar,41.9
X. grosmanniae,131,12,Agar,41.9
X. grosmanniae,131,13,Agar,41.4
X. grosmanniae,131,14,Agar,42
X. grosmanniae,131,15,Agar,41.7
X. grosmanniae,131,1,Fungi,40.1
X. grosmanniae,131,2,Fungi,38.9
X. grosmanniae,131,3,Fungi,40.3
X. grosmanniae,131,4,Fungi,40.7
X. grosmanniae,131,5,Fungi,36.5
X. grosmanniae,131,6,Fungi,37.2
X. grosmanniae,131,7,Fungi,40.4
X. grosmanniae,131,8,Fungi,37.8
X. grosmanniae,131,9,Fungi,41.2
X. grosmanniae,131,10,Fungi,38.1
X. grosmanniae,131,11,Fungi,40.3
X. grosmanniae,131,12,Fungi,38
X. grosmanniae,131,13,Fungi,38
X. grosmanniae,131,14,Fungi,38.3
X. grosmanniae,131,15,Fungi,34.6
X. grosmanniae,132,1,Agar,41.9
X. grosmanniae,132,2,Agar,42.3
X. grosmanniae,132,3,Agar,42.5
X. grosmanniae,132,4,Agar,42
X. grosmanniae,132,5,Agar,41.6
X. grosmanniae,132,6,Agar,42.1
X. grosmanniae,132,7,Agar,41.6
X. grosmanniae,132,8,Agar,41.9
X. grosmanniae,132,9,Agar,41.7
X. grosmanniae,132,10,Agar,41.7
X. grosmanniae,132,11,Agar,41.7
X. grosmanniae,132,12,Agar,41.7
X. grosmanniae,132,13,Agar,41.7
X. grosmanniae,132,14,Agar,42
X. grosmanniae,132,15,Agar,41.9
X. grosmanniae,132,1,Fungi,41.4
X. grosmanniae,132,2,Fungi,41.3
X. grosmanniae,132,3,Fungi,40.7
X. grosmanniae,132,4,Fungi,38
X. grosmanniae,132,5,Fungi,38.1
X. grosmanniae,132,6,Fungi,40.1
X. grosmanniae,132,7,Fungi,41.3
X. grosmanniae,132,8,Fungi,41.4
X. grosmanniae,132,9,Fungi,37.5
X. grosmanniae,132,10,Fungi,39.9
X. grosmanniae,132,11,Fungi,40.5
X. grosmanniae,132,12,Fungi,37.9
X. grosmanniae,132,13,Fungi,37.9
X. grosmanniae,132,14,Fungi,38.2
X. grosmanniae,132,15,Fungi,38
X. grosmanniae,133,1,Agar,41.6
X. grosmanniae,133,2,Agar,41.4
X. grosmanniae,133,3,Agar,41.5
X. grosmanniae,133,4,Agar,41.6
X. grosmanniae,133,5,Agar,41.8
X. grosmanniae,133,6,Agar,41.8
X. grosmanniae,133,7,Agar,41.2
X. grosmanniae,133,8,Agar,41.4
X. grosmanniae,133,9,Agar,41.6
X. grosmanniae,133,10,Agar,41.6
X. grosmanniae,133,11,Agar,41.5
X. grosmanniae,133,12,Agar,41.5
X. grosmanniae,133,13,Agar,41.5
X. grosmanniae,133,14,Agar,41.5
X. grosmanniae,133,15,Agar,41
X. grosmanniae,133,1,Fungi,39.7
X. grosmanniae,133,2,Fungi,39.9
X. grosmanniae,133,3,Fungi,37.4
X. grosmanniae,133,4,Fungi,37.3
X. grosmanniae,133,5,Fungi,37.4
X. grosmanniae,133,6,Fungi,37.4
X. grosmanniae,133,7,Fungi,38
X. grosmanniae,133,8,Fungi,37.3
X. grosmanniae,133,9,Fungi,40.3
X. grosmanniae,133,10,Fungi,37.8
X. grosmanniae,133,11,Fungi,37.1
X. grosmanniae,133,12,Fungi,36.7
X. grosmanniae,133,13,Fungi,37.7
X. grosmanniae,133,14,Fungi,38
X. grosmanniae,133,15,Fungi,37.2
X. grosmanniae,134,1,Agar,41.7
X. grosmanniae,134,2,Agar,41.6
X. grosmanniae,134,3,Agar,41.2
X. grosmanniae,134,4,Agar,40.2
X. grosmanniae,134,5,Agar,41
X. grosmanniae,134,6,Agar,41.6
X. grosmanniae,134,7,Agar,41.4
X. grosmanniae,134,8,Agar,41.3
X. grosmanniae,134,9,Agar,40.9
X. grosmanniae,134,10,Agar,42.2
X. grosmanniae,134,11,Agar,42.1
X. grosmanniae,134,12,Agar,41.9
X. grosmanniae,134,13,Agar,42.1
X. grosmanniae,134,14,Agar,41.8
X. grosmanniae,134,15,Agar,42.1
X. grosmanniae,134,1,Fungi,39.4
X. grosmanniae,134,2,Fungi,37.1
X. grosmanniae,134,3,Fungi,36.8
X. grosmanniae,134,4,Fungi,36.6
X. grosmanniae,134,5,Fungi,36.5
X. grosmanniae,134,6,Fungi,36.4
X. grosmanniae,134,7,Fungi,37.1
X. grosmanniae,134,8,Fungi,39.7
X. grosmanniae,134,9,Fungi,39.1
X. grosmanniae,134,10,Fungi,39.1
X. grosmanniae,134,11,Fungi,40
X. grosmanniae,134,12,Fungi,38.1
X. grosmanniae,134,13,Fungi,38.1
X. grosmanniae,134,14,Fungi,40.6
X. grosmanniae,134,15,Fungi,36.6
X. grosmanniae,135,1,Agar,42.2
X. grosmanniae,135,2,Agar,42.5
X. grosmanniae,135,3,Agar,42.3
X. grosmanniae,135,4,Agar,42.3
X. grosmanniae,135,5,Agar,42.2
X. grosmanniae,135,6,Agar,42.1
X. grosmanniae,135,7,Agar,42.1
X. grosmanniae,135,8,Agar,42.3
X. grosmanniae,135,9,Agar,42.1
X. grosmanniae,135,10,Agar,42
X. grosmanniae,135,11,Agar,41.8
X. grosmanniae,135,12,Agar,41.9
X. grosmanniae,135,13,Agar,42.5
X. grosmanniae,135,14,Agar,42.3
X. grosmanniae,135,15,Agar,41.4
X. grosmanniae,135,1,Fungi,40.8
X. grosmanniae,135,2,Fungi,37.4
X. grosmanniae,135,3,Fungi,36.8
X. grosmanniae,135,4,Fungi,38.4
X. grosmanniae,135,5,Fungi,41.1
X. grosmanniae,135,6,Fungi,41.5
X. grosmanniae,135,7,Fungi,41
X. grosmanniae,135,8,Fungi,37.8
X. grosmanniae,135,9,Fungi,40.3
X. grosmanniae,135,10,Fungi,38.1
X. grosmanniae,135,11,Fungi,36.5
X. grosmanniae,135,12,Fungi,40.1
X. grosmanniae,135,13,Fungi,35.8
X. grosmanniae,135,14,Fungi,35.7
X. grosmanniae,135,15,Fungi,35.9
X. grosmanniae,136,1,Agar,42.3
X. grosmanniae,136,2,Agar,42.2
X. grosmanniae,136,3,Agar,42.1
X. grosmanniae,136,4,Agar,41.9
X. grosmanniae,136,5,Agar,42.1
X. grosmanniae,136,6,Agar,41.7
X. grosmanniae,136,7,Agar,41.5
X. grosmanniae,136,8,Agar,41.2
X. grosmanniae,136,9,Agar,42
X. grosmanniae,136,10,Agar,41.9
X. grosmanniae,136,11,Agar,41.9
X. grosmanniae,136,12,Agar,41.9
X. grosmanniae,136,13,Agar,41.9
X. grosmanniae,136,14,Agar,41.8
X. grosmanniae,136,15,Agar,41.9
X. grosmanniae,136,1,Fungi,38
X. grosmanniae,136,2,Fungi,37.9
X. grosmanniae,136,3,Fungi,38.8
X. grosmanniae,136,4,Fungi,38.9
X. grosmanniae,136,5,Fungi,38.7
X. grosmanniae,136,6,Fungi,39.4
X. grosmanniae,136,7,Fungi,35.6
X. grosmanniae,136,8,Fungi,40
